[START OF SIMULATION]
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000002B
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000002B
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000002B
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000002B
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000002C
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000002C
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000002C
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000002C
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000002C
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000002D
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000002D
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000002D
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000002D
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000002D
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000002E
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000002E
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000002E
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000002E
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000002E
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000002F
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000002F
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000002F
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000002F
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000002F
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000030
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000030
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000030
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000030
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000030
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000031
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000031
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000031
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000031
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000031
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000032
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000032
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000032
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000032
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000032
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000033
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000033
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000033
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000033
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000033
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000034
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000034
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000034
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000034
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000034
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000035
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000035
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000035
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000035
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000035
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000036
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000036
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000036
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000036
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000036
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000037
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000037
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000037
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000037
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000037
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000038
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000038
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000038
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000038
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000038
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000039
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000039
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000039
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x00000039
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x00000039
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000003A
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000003A
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000003A
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000003A
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000003A
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000003B
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000003B
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000003B
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000003B
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000003B
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000003C
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000003C
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000003C
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000003C
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000003C
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000003D
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000003D
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000003D
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000003D
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000003D
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000003E
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000003E
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000003E
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000003E
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000003E
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x0000003F
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x0000003F
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x0000003F
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000002
[0x00000018]	bge 0x0000000D      	PC=0x0000001C
[0x0000001C]	stw r1,0x000E,r1    	MEM[(R1+0x000E)<<2]=R1=0x0000003F
[0x00000020]	ldw r2,r1,0x000E    	R2=MEM[(R1+0x000E)<<2]=0x0000003F
[0x00000024]	addi r2,r2,1        	FR=0x00000002,R2=R2+0x0001=0x00000040
[0x00000028]	stw r1,0x000E,r2    	MEM[(R1+0x000E)<<2]=R2=0x00000040
[0x0000002C]	addi r1,r1,1        	FR=0x00000002,R1=R1+0x0001=0x00000040
[0x00000030]	bun 0x00000005      	PC=0x00000014
[0x00000014]	cmpi r1,64          	FR=0x00000001
[0x00000018]	bge 0x0000000D      	PC=0x00000034
[0x00000034]	int 0               	CR=0x00000000,PC=0x00000000
[END OF SIMULATION]
